,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
3171,216413,Grey,Wide,142 mm,Vincent Chase Polarized,VC S16795,2000,2000,sunglasses,0,0,0.0,,VCSUN,7,False
3172,216412,Blue,Wide,142 mm,Vincent Chase Polarized,VC S16794,2000,2000,sunglasses,0,270,0.0,,VCSUN,1482,False
3173,216417,Green,Medium,139 mm,Vincent Chase Polarized,VC S16797,2000,2000,sunglasses,0,39,0.0,,VCSUN,1455,False
3174,216416,Green,Extra Wide,146 mm,Vincent Chase Polarized,VC S16796,2000,2000,sunglasses,0,260,0.0,,VCSUN,1493,False
3175,216420,Black,Wide,145 mm,Vincent Chase Polarized,VC S16798,2000,2000,sunglasses,0,179,0.0,,VCSUN,1575,False
3176,216062,Gunmetal,Narrow,135 mm,Lenskart STUDIO,LK S16741,3000,3000,sunglasses,0,245,0.0,,,771,False
3177,216061,Gunmetal,Narrow,135 mm,Lenskart STUDIO,LK S16741,3000,3000,sunglasses,0,182,0.0,,,966,False
3178,216024,Gunmetal,Medium,140 mm,Vincent Chase Polarized,VC S16774,2000,2000,sunglasses,0,13,0.0,,VCSUN,1179,False
3179,216033,Black,Medium,136 mm,Vincent Chase Polarized,VC S16777,2000,2000,sunglasses,0,14,0.0,,VCSUN,1194,False
3180,216032,Silver,Medium,136 mm,Vincent Chase Polarized,VC S16777,2000,2000,sunglasses,0,18,0.0,,VCSUN,1578,False
3181,215945,Gold,Medium,138 mm,Vincent Chase,VC S16732,2000,2000,sunglasses,0,33,0.0,,VCSUN,1157,False
3182,215723,Transparent,Medium,136 mm,LENSKART BLU READERS,LR E13968,2000,2000,non_power_reading,0,0,0.0,,,495,False
3183,215727,Transparent,Medium,136 mm,LENSKART BLU READERS,LR E13968,2000,2000,non_power_reading,0,1,0.0,,,494,False
3184,215724,Transparent,Medium,136 mm,LENSKART BLU READERS,LR E13968,2000,2000,non_power_reading,0,1,0.0,,,692,False
3185,215728,Transparent,Medium,136 mm,LENSKART BLU READERS,LE E13968,2000,2000,non_power_reading,0,2,0.0,,,696,False
3186,215433,Green,Wide,139 mm,Lenskart Air,LA E14098,1700,1700,eyeframe,0,58,0.0,,VCEYE,2725,False
3187,214459,Grey,Wide,140 mm,Lenskart,LK S16587AF,2000,2000,sunglasses,0,249,0.0,,VCSUN,2,False
3188,213689,Blue,Medium,134 mm,John Jacobs,JJ E12787,5000,5000,eyeframe,0,8,0.0,,JJEYE,529,False
3189,211892,Tortoise,Wide,141 mm,Lenskart Blu,LB E16217,2000,2000,non_power_reading,0,9,0.0,,LKBLUCE,1171,False
3190,209250,Gold Tortoise,Medium,135 mm,OJOS,OJ S15729,2000,2000,sunglasses,0,12,0.0,,VCSUN,15,False
3191,209248,Gold Tortoise,Medium,135 mm,OJOS,OJ S15729,2000,2000,sunglasses,0,9,0.0,,VCSUN,53,False
3192,209257,Brown,Extra Wide,149 mm,OJOS,OJ S15731,2000,2000,sunglasses,0,106,0.0,,VCSUN,33,False
3193,207981,Blue Transparent,Narrow,135 mm,Lenskart Boost,LKB S15546,1700,1700,non_power_reading,0,686,0.0,,,325,False
3194,206822,Blue,Extra Wide,144 mm,Lenskart,LK E15416AF,1700,1700,eyeframe,0,178,0.0,,VCEYE,15,False
3195,206820,Silver,Wide,139 mm,Lenskart,LK E15415AF,1700,1700,eyeframe,0,165,0.0,,VCEYE,14,False
3196,206814,Grey,Extra Wide,144 mm,Lenskart,LK E15412AF,1700,1700,eyeframe,0,168,0.0,,VCEYE,1,False
3197,206813,Black,Extra Wide,144 mm,Lenskart,LK E15412AF,1700,1700,eyeframe,0,193,0.0,,VCEYE,3,False
3198,205626,Gold,Wide,138 mm,OJOS,OJ S15223,2000,2000,sunglasses,0,215,0.0,,VCSUN,220,False
3199,205636,Gold,Extra Wide,145 mm,OJOS,OJ S15229,2000,2000,sunglasses,0,46,0.0,,VCSUN,90,False
3200,152702,Blue,Medium,136 mm,John Jacobs,JJ E13741,5000,5000,eyeframe,0,7,0.0,,JJBOGO,1478,False
3201,152440,Maroon,8-12 yrs,127 mm,Hooper Computer Glasses,HP D10090L,1500,1500,non_power_reading,0,747,4.5,2,HOOPERKIDSCE,28,False
3202,150893,Purple,Medium,138 mm,John Jacobs,JJ E14306AF,3000,3000,eyeframe,0,70,0.0,,JJBOGO,30,False
3203,147650,Transparent,Medium,136 mm,John Jacobs,JJ E13932AF,3000,3000,eyeframe,2,72,0.0,,JJBOGO,1,False
3204,147647,Purple,Wide,140 mm,John Jacobs,JJ E13931AF,3000,3000,eyeframe,0,98,0.0,,JJBOGO,8,False
3205,144864,Silver,Narrow,130 mm,John Jacobs Computer Glasses,JJ E13021,4000,4000,eyeframe,1521,117,4.55,7,JJCE,158,False
3206,144122,Green,Narrow,133 mm,John Jacobs Computer Glasses,JJ E12974,4000,4000,eyeframe,2648,236,4.65,16,JJCE,1112,False
3207,143414,Black,Extra Narrow,125 mm,John Jacobs Computer Glasses,JJ E12998,4000,4000,eyeframe,1169,201,4.8,22,JJCE,342,False
3208,142146,Brown,Wide,138 mm,John Jacobs Computer Glasses,JJ E10231,4000,4000,eyeframe,982,115,4.4,81,JJCE,682,False
3209,142145,Black,Wide,138 mm,John Jacobs Computer Glasses,JJ E10231,4000,4000,eyeframe,618,108,4.4,81,JJCE,597,False
3210,142104,Red,Narrow,132 mm,John Jacobs Computer Glasses,JJ 8035,4000,4000,eyeframe,873,115,4.25,108,JJCE,30,False
3211,142084,Blue,Medium,136 mm,John Jacobs Computer Glasses,JJ E11531,4000,4000,eyeframe,663,94,4.55,16,JJCE,33,False
3212,142072,Silver,Medium,137 mm,John Jacobs Computer Glasses,JJ E10227,4000,4000,eyeframe,565,43,4.0,6,JJCE,130,False
3213,141724,Brown,Medium,136 mm,John Jacobs Computer Glasses,JJ E11081,4000,4000,eyeframe,274,48,4.4,18,JJCE,10,False
3214,141761,Brown,Medium,135 mm,John Jacobs Computer Glasses,JJ E12787,4000,4000,eyeframe,602,147,4.5,62,JJCE,998,False
3215,134872,Transparent,Extra Wide,144 mm,John Jacobs Online,JJ S12437,3500,3500,sunglasses,333,153,5.0,1,JJSUN,1,False
3216,215835,Blue,Medium,134 mm,Vincent Chase,VC E13784,1700,1700,eyeframe,0,8,0.0,,VCEYE,2699,False
3217,215834,Blue,Wide,138 mm,Vincent Chase,VC E13789,1700,1700,eyeframe,0,18,0.0,,VCEYE,2956,False
3218,215831,Gold,Medium,137 mm,Vincent Chase,VC E13787,1700,1700,eyeframe,0,7,0.0,,VCEYE,2538,False
3219,215832,Blue,Medium,137 mm,Vincent Chase,VC E13787,1700,1700,eyeframe,0,5,0.0,,VCEYE,2716,False
3220,219275,Flame,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,1,0.0,,,46,False
3221,219273,Purple,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,eyeframe,0,3,0.0,,LKBLUCE,144,False
3222,219272,Flame,Medium,139 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,2,0.0,,,45,False
3223,219263,Blaze,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,0,0.0,,VCSUN,77,False
3224,219262,Blaze,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,0,0.0,,VCSUN,77,False
3225,219261,Purple,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,3,0.0,,VCSUN,911,False
3226,219267,Flamingo,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,3,0.0,,VCSUN,980,False
3227,219266,Monza Red,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,3,0.0,,VCSUN,974,False
3228,219265,Turquoise,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,9,0.0,,VCSUN,976,False
3229,219264,Ocean Blue,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,16,0.0,,VCSUN,969,False
3230,219271,Blaze,Medium,139 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,3,0.0,,,43,False
3231,219270,Purple,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,1700,eyeframe,0,2,0.0,,VCEYE,144,False
3232,219269,Midnight Blue,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,429,0.0,,VCSUN,331,False
3233,219268,Navy,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,2000,sunglasses,0,192,0.0,,VCSUN,376,False
3234,218783,Dusty Rose,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,1,0.0,,LKSHARK,1126,False
3235,218786,Green,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,1,0.0,,LKSHARK,495,False
3236,218785,Green,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,2,0.0,,LKSHARK,124,False
3237,218784,Dusty Rose,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,1,0.0,,LKSHARK,995,False
3238,217923,Electric Green,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,2,0.0,,LKSHARK,674,False
3239,217921,Electric Green,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,1700,non_power_reading,0,0,0.0,,VCEYE,496,False
3240,217635,Black,Narrow,135 mm,Vincent Chase,VC S13118-N,2000,2000,sunglasses,0,18,0.0,,VCSUN,767,False
3241,217632,Black,Narrow,135 mm,Vincent Chase Polarized,VC S12593/P-N,2000,2000,sunglasses,0,3,0.0,,VCEYE,593,False
3242,217638,Black,Medium,138 mm,Vincent Chase,VC S14084-M,2000,2000,sunglasses,0,21,0.0,,VCSUN,974,False
3243,217636,Black,Wide,143 mm,Vincent Chase,VC S13137-W,2000,2000,sunglasses,0,19,0.0,,VCSUN,774,False
3244,217391,Green,Extra Wide,145 mm,John Jacobs,JJ E16990,5000,5000,eyeframe,0,8,0.0,,JJEYE,147,False
3245,217392,Blue,Extra Wide,145 mm,John Jacobs,JJ E16990,5000,5000,eyeframe,0,6,0.0,,JJEYE,144,False
3246,216580,Navy,8-12 yrs,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,610,0.0,,LKSHARK,645,False
3247,216387,Green,Wide,138 mm,Vincent Chase,VC E16784,1700,1700,eyeframe,0,39,0.0,,VCEYE,979,False
3248,216386,Blue,Wide,138 mm,Vincent Chase,VC E16784,1700,1700,eyeframe,0,25,0.0,,VCEYE,1584,False
3249,216388,Black,Wide,138 mm,Vincent Chase,VC E16784,1700,1700,eyeframe,0,36,0.0,,VCEYE,1566,False
3250,216403,Blue,Wide,140 mm,Vincent Chase,VC E16790,1700,1700,eyeframe,0,8,0.0,,VCEYE,1414,False
3251,216404,Gunmetal,Wide,140 mm,Vincent Chase,VC E16790,1700,1700,eyeframe,0,5,0.0,,VCEYE,1392,False
3252,216410,Blue,Extra Wide,142 mm,Vincent Chase,VC E16793,1700,1700,eyeframe,0,6,0.0,,VCEYE,1190,False
3253,216409,Black,Extra Wide,142 mm,Vincent Chase,VC E16793,1700,1700,eyeframe,0,12,0.0,,VCEYE,835,False
3254,216051,Gunmetal,Wide,142 mm,Lenskart STUDIO,LK S16736,3000,3000,sunglasses,0,0,0.0,,,957,False
3255,216050,Gold,Wide,142 mm,Lenskart STUDIO,LK S16736,3000,3000,sunglasses,0,0,0.0,,,829,False
3256,216048,Gunmetal,Medium,138 mm,Lenskart STUDIO,LK S16735,3000,3000,sunglasses,0,0,0.0,,,906,False
3257,216053,Black,Wide,144 mm,Lenskart STUDIO,LK S16737,3000,3000,sunglasses,0,0,0.0,,,887,False
3258,216052,Gunmetal,Wide,144 mm,Lenskart STUDIO,LK S16737,3000,3000,sunglasses,0,0,0.0,,,895,False
3259,216063,Black,Wide,144 mm,Lenskart STUDIO,LK S16742,3000,3000,sunglasses,0,0,0.0,,,1157,False
3260,216060,Gunmetal,Medium,138 mm,Lenskart STUDIO,LK S16740,3000,3000,sunglasses,0,0,0.0,,,1024,False
3261,216035,Silver,Wide,141 mm,Vincent Chase,VC S16778,2000,2000,sunglasses,0,0,0.0,,VCSUN,1140,False
3262,216037,Brown,Wide,141 mm,Vincent Chase,VC S16778,2000,2000,sunglasses,0,0,0.0,,VCSUN,1836,False
3263,216036,Gunmetal,Wide,141 mm,Vincent Chase,VC S16778,2000,2000,sunglasses,0,0,0.0,,VCSUN,1234,False
3264,216041,Silver,Wide,144 mm,Vincent Chase,VC S16779,2000,2000,sunglasses,0,0,0.0,,VCSUN,1630,False
3265,215987,Gold,Medium,138 mm,Vincent Chase Polarized,VC S16756,2000,2000,sunglasses,0,3,0.0,,VCSUN,133,False
3266,215986,Silver,Medium,138 mm,Vincent Chase Polarized,VC S16756,2000,2000,sunglasses,0,2,0.0,,VCSUN,768,False
3267,215991,Gold,Medium,138 mm,Vincent Chase Polarized,VC S16757,2000,2000,sunglasses,0,1,0.0,,VCSUN,307,False
3268,215990,Gold,Medium,138 mm,Vincent Chase Polarized,VC S16757,2000,2000,sunglasses,0,2,0.0,,VCSUN,296,False
3269,215989,Gold,Medium,138 mm,Vincent Chase Polarized,VC S16756,2000,2000,sunglasses,0,2,0.0,,VCSUN,306,False
3270,215988,Gold,Medium,138 mm,Vincent Chase Polarized,VC S16756,2000,2000,sunglasses,0,3,0.0,,VCSUN,311,False
3271,215995,Gold,Narrow,133 mm,Vincent Chase Polarized,VC S16759,2000,2000,sunglasses,0,2,0.0,,VCSUN,306,False
3272,215994,Gold,Narrow,133 mm,Vincent Chase Polarized,VC S16759,2000,2000,sunglasses,0,0,0.0,,VCSUN,308,False
3273,215993,Gold,Extra Narrow,128 mm,Vincent Chase Polarized,VC S16758,2000,2000,sunglasses,0,2,0.0,,VCSUN,53,False
3274,215992,Gold,Extra Narrow,128 mm,Vincent Chase Polarized,VC S16758,2000,2000,sunglasses,0,0,0.0,,VCSUN,869,False
3275,215999,Silver,Narrow,132 mm,Vincent Chase,VC S16762,2000,2000,sunglasses,0,2,0.0,,VCEYE,694,False
3276,215996,Gold,Narrow,134 mm,Vincent Chase,VC S16760,2000,2000,sunglasses,0,3,0.0,,VCEYE,492,False
3277,216003,Gold,Narrow,133 mm,Vincent Chase,VC S16764,2000,2000,sunglasses,0,2,0.0,,VCEYE,797,False
3278,216002,Gold,Narrow,133 mm,Vincent Chase,VC S16764,2000,2000,sunglasses,0,3,0.0,,VCEYE,794,False
3279,216001,Gold,Narrow,132 mm,Vincent Chase,VC S16763,2000,2000,sunglasses,0,3,0.0,,VCEYE,595,False
3280,216000,Gold,Narrow,132 mm,Vincent Chase,VC S16762,2000,2000,sunglasses,0,2,0.0,,VCEYE,697,False
3281,216007,Gold,Medium,136 mm,Vincent Chase,VC S16766,2000,2000,sunglasses,0,7,0.0,,VCEYE,591,False
3282,216005,Gold,Medium,136 mm,Vincent Chase,VC S16766,2000,2000,sunglasses,0,5,0.0,,VCEYE,579,False
3283,216010,Gold,Medium,136 mm,Vincent Chase,VC S16768,2000,2000,sunglasses,0,1,0.0,,VCEYE,495,False
3284,215875,Blue,Wide,138 mm,Lenskart Air,LA E16714,1700,1700,eyeframe,0,0,0.0,,VCEYE,737,False
3285,215874,Brown,Wide,138 mm,Lenskart Air,LA E16714,1700,1700,eyeframe,0,0,0.0,,VCEYE,797,False
3286,215873,Blue,Narrow,133 mm,Lenskart Air,LA E16713,1700,1700,eyeframe,0,0,0.0,,VCEYE,797,False
3287,215872,Brown,Narrow,133 mm,Lenskart Air,LA E16713,1700,1700,eyeframe,0,0,0.0,,VCEYE,737,False
3288,215879,Black,Narrow,133 mm,Lenskart Air,LA E16716,1700,1700,eyeframe,0,0,0.0,,VCEYE,72,False
3289,215878,Pink,Narrow,133 mm,Lenskart Air,LA E16716,1700,1700,eyeframe,0,0,0.0,,VCEYE,362,False
3290,215877,Green,Medium,134 mm,Lenskart Air,LA E16715,1700,1700,eyeframe,0,0,0.0,,VCEYE,497,False
3291,215876,Blue,Medium,134 mm,Lenskart Air,LA E16715,1700,1700,eyeframe,0,0,0.0,,VCEYE,587,False
3292,215891,Blue,Medium,135 mm,Lenskart Air,LA E16717,1700,1700,eyeframe,0,0,0.0,,VCEYE,437,False
3293,215890,Transparent,Medium,135 mm,Lenskart Air,LA E16717,1700,1700,eyeframe,0,0,0.0,,VCEYE,437,False
3294,215899,Blue,Medium,137 mm,Lenskart Air,LA E16721,1700,1700,eyeframe,0,0,0.0,,VCEYE,797,False
3295,215898,Transparent,Extra Wide,142 mm,Lenskart Air,LA E16720,1700,1700,eyeframe,0,0,0.0,,VCEYE,498,False
3296,215897,Blue,Extra Wide,142 mm,Lenskart Air,LA E16720,1700,1700,eyeframe,0,0,0.0,,VCEYE,597,False
3297,215896,Blue,Medium,135 mm,Lenskart Air,LA E16719,1700,1700,eyeframe,0,0,0.0,,VCEYE,662,False
3298,215903,Green,Extra Wide,142 mm,Lenskart Air,LA E16722,1700,1700,eyeframe,0,0,0.0,,VCEYE,528,False
3299,215902,Blue,Extra Wide,142 mm,Lenskart Air,LA E16722,1700,1700,eyeframe,0,0,0.0,,VCEYE,797,False
3300,215901,Grey,Extra Wide,142 mm,Lenskart Air,LA E16722,1700,1700,eyeframe,0,1,0.0,,VCEYE,795,False
3301,215837,Silver,Medium,132 mm,Vincent Chase,VC E13783,1700,1700,eyeframe,0,18,0.0,,VCEYE,2570,False
3302,215579,Transparent,Extra Wide,144 mm,John Jacobs,JJ S12955,5000,5000,sunglasses,0,3,0.0,,JJSUN,683,False
3303,215403,Pink,Medium,134 mm,Lenskart Air,LA E16640,1700,1700,eyeframe,0,2854,0.0,,VCEYE,6,False
3304,214491,Sky Blue,Medium,138 mm,Lenskart Air,LA E16616,1700,1700,eyeframe,0,0,0.0,,VCEYE,981,False
3305,214490,Black,Medium,138 mm,Lenskart Air,LA E16616,1700,1700,eyeframe,0,0,0.0,,VCEYE,587,False
3306,214489,Grey,Medium,135 mm,Lenskart Air,LA E16615,1700,1700,eyeframe,0,0,0.0,,VCEYE,597,False
3307,214488,Green,Medium,135 mm,Lenskart Air,LA E16615,1700,1700,eyeframe,0,0,0.0,,VCEYE,592,False
3308,214461,Black,Wide,140 mm,Lenskart,LK S16588AF,2000,2000,sunglasses,0,182,0.0,,VCEYE,8,False
3309,213170,Black,Wide,140 mm,Lenskart STUDIO,LK E16514,3000,3000,eyeframe,0,2406,0.0,,,3,False
3310,213143,Black,Wide,140 mm,John Jacobs,JJ S16501,6000,6000,sunglasses,0,413,0.0,,JJSUN,1073,False
3311,213142,Black,Wide,140 mm,John Jacobs,JJ S16501,6000,6000,sunglasses,0,605,0.0,,JJSUN,894,False
3312,213141,Brown,Wide,140 mm,John Jacobs,JJ S16501,6000,6000,sunglasses,0,491,0.0,,JJSUN,1025,False
3313,213151,Brown,Extra Wide,146 mm,John Jacobs,JJ S16505,6000,6000,sunglasses,0,106,0.0,,JJSUN,181,False
3314,213150,Green,Extra Wide,146 mm,John Jacobs,JJ S16505,6000,6000,sunglasses,0,114,0.0,,JJSUN,169,False
3315,213046,Grey,Extra Wide,144 mm,John Jacobs,JJ S16392,8000,8000,sunglasses,0,199,0.0,,JJSUN,590,False
3316,213045,Tortoise,Extra Wide,144 mm,John Jacobs,JJ S16392,8000,8000,sunglasses,0,631,0.0,,JJSUN,448,False
3317,213044,Green,Extra Wide,144 mm,John Jacobs,JJ S16392,8000,8000,sunglasses,0,345,0.0,,JJSUN,451,False
3318,212827,Black,Extra Wide,148 mm,John Jacobs,JJ S16446,8000,8000,sunglasses,0,421,0.0,,JJSUN,556,False
3319,212829,Brown,Extra Wide,148 mm,John Jacobs,JJ S16446,8000,8000,sunglasses,0,249,0.0,,JJSUN,547,False
3320,212828,Creamy White,Extra Wide,148 mm,John Jacobs,JJ S16446,8000,8000,sunglasses,0,414,0.0,,JJSUN,371,False
3321,212533,Gunmetal,Extra Wide,145 mm,John Jacobs,JJ E16385,3500,3500,eyeframe,0,954,0.0,,JJBOGO,2,False
3322,212504,Orange,Medium,135 mm,Vincent Chase,VC E13453,1700,1700,eyeframe,0,6,0.0,,VCEYE,1913,False
3323,212405,Grey,Medium,136 mm,Lenskart STUDIO,LK E16373,1700,1700,eyeframe,0,3520,0.0,,,1,False
3324,212404,Blue,Medium,134 mm,Lenskart STUDIO,LK E16372,1700,1700,eyeframe,0,2940,0.0,,,9,False
3325,212399,Black,Medium,137 mm,Lenskart STUDIO,LK E16369,1700,1700,eyeframe,0,3014,0.0,,,1,False
3326,211926,Pink,Narrow,132 mm,Vincent Chase,VC E16236,1700,1700,eyeframe,0,3248,0.0,,VCEYE,2,False
3327,211891,Grey,Extra Wide,141 mm,Lenskart Blu,LB E16217,2000,2000,non_power_reading,0,2,0.0,,,903,False
3328,211061,Black,Wide,141 mm,Lenskart Air,LA E16129,1700,1700,eyeframe,0,3376,0.0,,VCEYE,3,False
3329,211012,Transparent,2-5 yrs,114 mm,Hooper,HP S16085,1000,1000,sunglasses,0,909,0.0,,HOOPERSUN,1,False
3330,211019,Transparent,8-12 yrs,129 mm,Hooper,HP S16089,1000,1000,sunglasses,0,1758,0.0,,HOOPERSUN,138,False
3331,210801,Transparent,Wide,138 mm,Vincent Chase,VC E16040,1700,1700,eyeframe,0,2780,5.0,1,VCEYE,1,False
3332,210780,Black,Medium,134 mm,Lenskart Air,LA E16029,1700,1700,eyeframe,0,2696,0.0,,VCEYE,5,False
3333,210772,Green,Narrow,131 mm,Lenskart Air,LA E16026,1700,1700,eyeframe,0,1921,0.0,,VCEYE,1,False
3334,210470,Yellow,Medium,135 mm,Vincent Chase,VC E15968,1700,1700,eyeframe,0,2506,0.0,,VCEYE,2,False
3335,210297,Maroon,Narrow,133 mm,Vincent Chase,VC E12898,1700,1700,eyeframe,0,3150,0.0,,VCEYE,582,False
3336,210157,Green,Medium,132 mm,Lenskart Air,LA E14961,1700,1700,eyeframe,0,2799,0.0,,VCEYE,1,False
3337,210169,Black,Medium,135 mm,Lenskart Air,LA E12852,1700,1700,eyeframe,0,2746,0.0,,VCEYE,1,False
3338,210186,Blue Transparent,Wide,140 mm,Lenskart Air,LA E14362,1700,1700,eyeframe,0,4080,0.0,,VCEYE,1,False
3339,210015,Blue,Medium,135 mm,Lenskart Air,LA E15871,1700,1700,eyeframe,0,3291,0.0,,,9,False
3340,210006,Silver,Medium,140 mm,Vincent Chase Polarized,VC S15868,1500,1500,sunglasses,0,2529,0.0,,VCSUN,7,False
3341,209788,Pink,8-12 yrs,128 mm,Hooper,HP S15811L,1000,1000,sunglasses,0,981,0.0,,HOOPERSUN,1,False
3342,209609,Grey,Wide,142 mm,Vincent Chase Online,VC S14461,2000,2000,sunglasses,0,2018,0.0,,VCSUN,1,False
3343,209516,Black,Medium,140 mm,Vincent Chase Polarized,VC S15793,1000,1000,sunglasses,0,1003,0.0,,VCSUN,1,False
3344,209527,Gold,Wide,141 mm,Vincent Chase,VC S15797,1000,1000,sunglasses,0,1542,0.0,,VCSUN,1,False
3345,209539,Silver,Wide,142 mm,Vincent Chase,VC S15802,1000,1000,sunglasses,0,203,0.0,,VCSUN,1,False
3346,209538,Gold,Wide,142 mm,Vincent Chase,VC S15802,1000,1000,sunglasses,0,222,0.0,,VCSUN,2,False
3347,209324,Black,Wide,141 mm,Vincent Chase Polarized,VC S15763,1500,1500,sunglasses,0,2569,0.0,,VCSUN,63,False
3348,209259,White,Extra Wide,149 mm,OJOS,OJ S15731,2000,2000,sunglasses,0,49,0.0,,VCSUN,1,False
3349,209269,Grey Transparent,Extra Wide,149 mm,OJOS,OJ S15734,2000,2000,sunglasses,0,247,0.0,,VCSUN,2,False
3350,209241,Black,Extra Wide,144 mm,Vincent Chase,VC E13496,1700,1700,eyeframe,0,11651,0.0,,VCEYE,2910,False
3351,209083,Transparent,Extra Wide,158 mm,John Jacobs,JJ E15686,3500,3500,eyeframe,0,303,0.0,,JJEYE,1,False
3352,209026,Gunmetal,Narrow,132 mm,Vincent Chase Online,VC E15541,1700,1700,eyeframe,0,2445,5.0,2,VCEYE,4,False
3353,208964,Caribbean,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,6391,4.6,309,LKBLUCE,3,False
3354,208778,Blue,Medium,135 mm,Vincent Chase,VC E15699,1700,1700,eyeframe,0,2145,0.0,,VCEYE,1,False
3355,208703,Tortoise,Extra Wide,150 mm,John Jacobs,JJ E15684,3500,3500,eyeframe,0,458,3.0,1,JJEYE,1,False
3356,208702,Brown,Extra Wide,149 mm,John Jacobs,JJ E15683,3500,3500,eyeframe,0,338,0.0,,JJEYE,2,False
3357,208706,Tortoise,Extra Wide,150 mm,John Jacobs,JJ E15685,3500,3500,eyeframe,0,408,3.0,2,JJEYE,1,False
3358,208708,Transparent,Extra Wide,158 mm,John Jacobs,JJ E15686,3500,3500,eyeframe,0,519,3.0,1,JJEYE,1,False
3359,208673,Grey,Medium,134 mm,Fossil,FOS7109,5000,5000,eyeframe,0,10,0.0,,,1,False
3360,208504,Black,Medium,137 mm,Lenskart STUDIO,LS E15666,1700,1700,eyeframe,0,10329,0.0,,VCEYE,458,False
3361,208272,Military Green	,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,1700,eyeframe,0,12943,4.6,297,Lenskart Hustlr,410,False
3362,208198,Gunmetal,Narrow,130 mm,Vincent Chase Online,VC E15578,1700,1700,eyeframe,0,2932,4.3,6,VCEYE,7,False
3363,208202,Gold,Medium,134 mm,Vincent Chase Online,VC E15580,1700,1700,eyeframe,0,2921,4.0,4,VCEYE,8,False
3364,208205,Black,Narrow,132 mm,Vincent Chase Online,VC E15582,1700,1700,eyeframe,0,2861,4.15,6,VCEYE,10,False
3365,208113,Black,Narrow,133 mm,John Jacobs,JJ E15549,5000,5000,eyeframe,0,1458,3.25,4,JJEYE,1,False
3366,208118,Blue,Medium,136 mm,John Jacobs,JJ E15550,5000,5000,eyeframe,0,1245,3.5,4,JJEYE,1,False
3367,208117,Brown,Medium,136 mm,John Jacobs,JJ E15550,5000,5000,eyeframe,0,1332,3.5,4,JJEYE,3,False
3368,208129,Tortoise,Wide,138 mm,John Jacobs,JJ E15554,5000,5000,eyeframe,0,410,3.0,3,JJEYE,1,False
3369,207992,Tortoise,Extra Wide,142 mm,Vincent Chase,VC E13496,1700,1700,eyeframe,0,6263,4.65,63,VCEYE,98,False
3370,207733,Black,Wide,141 mm,Lenskart STUDIO,LK S15516,2000,2000,sunglasses,0,3121,0.0,,,1,False
3371,207371,Black,Medium,134 mm,Vincent Chase,VC E15479,1700,1700,eyeframe,0,3662,0.0,,VCEYE,3,False
3372,207205,Black,Medium,137 mm,John Jacobs,JJ E15467,5000,5000,eyeframe,0,391,0.0,,JJEYE,1,False
3373,207045,Gold Black,Extra Wide,146 mm,John Jacobs,JJ S15454,6000,6000,sunglasses,0,1922,5.0,1,JJSUN,2,False
3374,206762,Gold,Medium,136 mm,Vincent Chase Online,VC S15403,2000,2000,sunglasses,0,1981,0.0,,VCSUN,5,False
3375,206647,Transparent,Narrow,131 mm,Vincent Chase,VC E15382,1700,1700,eyeframe,0,2513,0.0,,VCEYE,3,False
3376,206645,Black,Medium,137 mm,Vincent Chase Online,VC E15381,1700,1700,eyeframe,0,2988,4.5,2,VCEYE,4,False
3377,206649,Blue,Extra Narrow,127 mm,Vincent Chase Online,VC E15383,1700,1700,eyeframe,0,2746,4.5,6,VCEYE,2,False
