,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
164,213119,Gold,Wide,138 mm,Lenskart Air,LA E16496,3000,3000,eyeframe,0,1012,0.0,,VCEYE,550,False
165,211191,Grey,Wide,138 mm,John Jacobs,JJ E16115,3500,3500,eyeframe,0,4054,0.0,,JJBOGO,2395,False
166,201297,Transparent,Narrow,132 mm,Vincent Chase,VC E11260-S,1700,1700,eyeframe,0,10464,4.5,26,VCEYE,1992,False
167,145694,Grey,Wide,140 mm,Lenskart Air,LA E13643,1700,1700,eyeframe,1462,49592,4.6,92,VCEYE,13570,False
168,150600,Blue,Medium,135 mm,Lenskart Air,LA E14368,1700,1700,eyeframe,2081,33427,4.7,64,VCEYE,1079,False
169,215378,Silver,Narrow,133 mm,Vincent Chase,VC E16656,1700,1700,eyeframe,0,759,0.0,,VCEYE,785,False
170,213115,Gunmetal,Medium,137 mm,Lenskart Air,LA E16495,3000,3000,eyeframe,0,1298,0.0,,VCEYE,576,False
171,140632,Grey Transparent,Wide,139 mm,John Jacobs,JJ S13313,5000,5000,sunglasses,2119,22037,4.8,19,JJSUN,3988,False
172,137934,Black,Medium,136 mm,Vincent Chase,VC E13029,1700,1700,eyeframe,2254,35288,4.8,130,VCEYE,4547,False
173,142997,Black,Narrow,132 mm,Vincent Chase,VC E13393,1700,1700,eyeframe,1958,54664,4.65,76,VCEYE,2380,False
174,145991,Blue,Wide,139 mm,Lenskart Air,LA E11415,3000,3000,eyeframe,1402,39387,4.65,65,VCEYE,906,False
175,146822,Black,Medium,136 mm,Lenskart Air,LA E11889,1700,1700,eyeframe,2981,39798,4.65,34,VCEYE,2143,False
176,215397,Green,Narrow,132 mm,Vincent Chase,VC E16670,1700,1700,eyeframe,0,1543,0.0,,VCEYE,384,False
177,212718,Grey,Narrow,131 mm,Lenskart Air,LA E16433,1700,1700,eyeframe,0,1421,0.0,,VCEYE,1376,False
178,131241,Black,Narrow,130 mm,John Jacobs,JJ E10007,3500,3500,eyeframe,479,13241,4.15,108,JJBOGO,380,False
179,201615,Transparent,Medium,136 mm,Vincent Chase,VC E14972,1700,1700,eyeframe,0,13755,4.9,14,VCEYE,1104,False
180,150630,Copper,Narrow,131 mm,Vincent Chase,VC E13788,1700,1700,eyeframe,579,27756,4.75,108,VCEYE,5054,False
181,207551,Black,Wide,140 mm,Lenskart Air,LA E15494,1700,1700,eyeframe,0,25857,5.0,6,VCEYE,1285,False
182,215383,Purple,Medium,136 mm,Vincent Chase,VC E16659,1700,1700,eyeframe,0,683,0.0,,VCEYE,1056,False
183,212719,Blue,Medium,135 mm,Lenskart Air,LA E16434,1700,1700,eyeframe,0,1574,0.0,,VCEYE,1255,False
184,136177,Transparent,Medium,137 mm,John Jacobs,JJ E11820,3500,3500,eyeframe,4011,27681,4.3,154,JJEYE,1602,False
185,201612,Brown,Medium,137 mm,Vincent Chase,VC E14971,1700,1700,eyeframe,0,10215,4.8,17,VCEYE,2945,False
